trajectory_id,t,split,action,reward,logged_behavior_action,always_eco_action,never_eco_action,heuristic_risk_rule_action,non_causal_fqi_action,causal_fqi_action,causal_no_history_fqi_action,causal_no_vehicle_id_fqi_action
13512,1,test,0,-3.0128000000000004,0,1,0,1,0,1,1,0
13512,2,test,1,-2.6214,1,1,0,1,1,1,1,1
13512,3,test,0,-0.1628,0,1,0,1,0,1,1,1
13512,4,test,0,-2.4434,0,1,0,0,0,0,0,0
13512,5,test,1,-1.0856,1,1,0,1,1,0,0,1
13512,6,test,1,-0.9236,1,1,0,1,1,1,1,1
13512,7,test,1,-12.8704,1,1,0,0,0,1,1,1
13512,8,test,0,-42.232600000000005,0,1,0,0,0,0,0,0
13512,9,test,1,-2.2748,1,1,0,1,1,1,1,1
13513,0,test,0,-2.6612,0,1,0,1,0,0,1,0
13513,1,test,1,-2.6612,1,1,0,0,0,0,0,0
13513,2,test,0,-19.7354,0,1,0,0,1,1,1,1
13513,3,test,1,-2.635,1,1,0,0,1,1,1,1
13513,4,test,0,-3.3866,0,1,0,0,0,0,0,0
13513,5,test,1,-3.04,1,1,0,1,0,1,1,1
13514,0,test,0,-17.070400000000003,0,1,0,0,0,0,1,1
13514,1,test,0,-2.689,0,1,0,1,1,0,1,1
13514,2,test,0,-1.072,0,1,0,0,0,0,0,0
13514,3,test,1,-0.7386,1,1,0,0,1,1,1,1
13514,4,test,1,-0.3774,1,1,0,1,1,1,1,1
13514,5,test,1,-2.153,1,1,0,1,1,1,1,1
13514,6,test,1,-2.2372,1,1,0,1,1,1,1,1
13514,7,test,0,-2.9294,0,1,0,1,0,0,0,0
13514,8,test,1,-0.8178000000000001,1,1,0,1,1,1,1,1
13514,9,test,0,-0.7808,0,1,0,0,0,0,0,0
13515,0,test,0,-0.7486,0,1,0,1,0,0,0,0
13515,1,test,1,-2.6324,1,1,0,1,1,0,0,0
13515,2,test,1,-13.4828,1,1,0,0,0,1,1,1
13515,3,test,1,-0.8662000000000001,1,1,0,1,1,1,1,1
13516,0,test,0,-13.4486,0,1,0,0,0,1,1,1
13516,1,test,1,-2.5958,1,1,0,1,1,1,1,1
13516,2,test,0,-16.6572,0,1,0,0,0,0,0,0
13516,3,test,0,-16.059,0,1,0,0,0,0,0,0
13516,4,test,1,-2.7906,1,1,0,1,1,1,1,1
13516,5,test,0,-12.8014,0,1,0,0,0,1,1,1
13516,6,test,0,-2.363,0,1,0,0,1,0,0,0
13516,7,test,1,-2.6042,1,1,0,1,1,1,1,1
13517,0,test,0,-0.3334,0,1,0,0,0,0,0,0
13517,1,test,1,-2.3018,1,1,0,1,1,1,1,1
13517,2,test,1,-0.8228,1,1,0,1,1,1,1,1
13517,3,test,0,-0.5414,0,1,0,0,0,1,0,0
13517,4,test,1,-0.9184,1,1,0,1,1,1,1,1
13517,5,test,0,-2.2992,0,1,0,1,0,0,0,0
13517,6,test,1,-2.3566000000000003,1,1,0,1,1,1,0,1
13518,0,test,1,-37.9648,1,1,0,0,0,1,1,1
13518,1,test,0,-0.5464000000000001,0,1,0,1,0,1,1,1
13518,2,test,1,-12.1888,1,1,0,1,1,1,1,1
13518,3,test,0,-1.219,0,1,0,0,0,1,1,1
13518,4,test,1,-0.914,1,1,0,0,1,1,1,1
13518,5,test,1,-0.8304,1,1,0,0,0,1,1,1
13519,0,test,1,-2.017,1,1,0,1,1,1,1,1
13519,1,test,0,-3.2976,0,1,0,0,0,0,0,0
13519,2,test,0,-2.7876000000000003,0,1,0,1,0,0,0,0
13520,0,test,1,-2.9868,1,1,0,1,1,1,1,1
13520,1,test,0,-11.4298,0,1,0,1,0,0,0,0
13520,2,test,0,-10.954,0,1,0,0,0,0,0,0
13520,3,test,0,-2.4368,0,1,0,1,1,1,1,0
13520,4,test,0,-12.5414,0,1,0,0,1,0,0,0
13520,5,test,1,-0.5372,1,1,0,1,1,1,1,1
13520,6,test,1,-12.3264,1,1,0,1,1,1,1,1
13520,7,test,1,-1.1464,1,1,0,1,1,1,1,1
13521,0,test,1,-0.5044,1,1,0,1,1,0,0,1
13521,1,test,1,-0.493,1,1,0,0,1,1,1,1
13521,2,test,0,-0.6372,0,1,0,1,0,0,1,0
13522,0,test,1,-3.0042,1,1,0,0,0,1,1,1
13522,1,test,1,-0.065,1,1,0,1,0,1,1,1
13522,2,test,1,-0.8230000000000001,1,1,0,1,1,1,0,1
13522,3,test,1,-12.2876,1,1,0,1,1,1,1,1
13522,4,test,1,-0.7066,1,1,0,1,1,1,1,1
13523,0,test,1,-0.5348,1,1,0,1,1,1,1,1
13523,1,test,1,-4.5328,1,1,0,0,1,0,0,0
13523,2,test,1,-1.9736,1,1,0,0,1,0,1,0
13523,3,test,1,-0.4104,1,1,0,1,1,1,1,1
13523,4,test,0,-0.6486000000000001,0,1,0,1,0,0,0,0
13523,5,test,1,-0.6904,1,1,0,0,1,1,1,1
13523,6,test,0,-8.3696,0,1,0,0,0,0,0,0
13524,0,test,1,-12.0284,1,1,0,0,1,0,0,0
13524,1,test,0,-2.5502,0,1,0,0,1,1,0,1
13524,2,test,0,-2.7098,0,1,0,1,0,0,0,0
13524,3,test,1,-29.0386,1,1,0,0,0,0,0,0
13524,4,test,0,-0.7974000000000001,0,1,0,0,0,0,0,0
13525,0,test,0,-9.3746,0,1,0,0,0,0,1,1
13525,1,test,1,-0.6432000000000001,1,1,0,1,1,1,1,1
13525,2,test,0,-1.0842,0,1,0,1,0,0,0,0
13525,3,test,1,-2.8662,1,1,0,0,0,0,1,0
13525,4,test,1,-2.8828,1,1,0,0,0,0,0,0
13525,5,test,1,-30.8846,1,1,0,0,0,1,1,1
13525,6,test,1,-0.9826,1,1,0,1,1,1,1,1
13526,0,test,1,-2.545,1,1,0,0,1,0,0,0
13526,1,test,1,-1.2386,1,1,0,1,1,1,1,1
13526,2,test,1,-1.3422,1,1,0,0,0,0,0,0
13526,3,test,0,-12.7002,0,1,0,1,0,0,1,1
13526,4,test,1,-3.145,1,1,0,1,1,1,1,1
13526,5,test,1,-0.5356,1,1,0,0,0,0,0,0
13526,6,test,1,-3.1664000000000003,1,1,0,1,0,0,1,0
13527,0,test,0,-0.8039999999999999,0,1,0,1,0,0,0,0
13527,1,test,1,-0.8272,1,1,0,1,1,0,1,1
13527,2,test,1,-10.5654,1,1,0,0,1,1,1,1
13527,3,test,1,-0.4176,1,1,0,0,1,0,0,1
13527,4,test,1,-2.7626,1,1,0,0,0,0,0,0
13527,5,test,1,-3.004,1,1,0,1,1,1,1,1
13528,0,test,1,-0.9714,1,1,0,1,0,1,1,1
13528,1,test,0,-2.9142,0,1,0,1,0,0,0,1
13528,2,test,1,-2.5036,1,1,0,1,1,0,0,0
13528,3,test,0,-0.5860000000000001,0,1,0,1,0,0,0,0
13528,4,test,1,-5.6213999999999995,1,1,0,0,1,1,1,1
13528,5,test,1,-2.4414,1,1,0,0,0,0,1,1
13528,6,test,0,-1.0958,0,1,0,1,0,0,0,0
13528,7,test,1,-2.1416,1,1,0,0,0,0,0,0
13528,8,test,1,-2.295,1,1,0,0,1,0,0,0
13529,0,test,0,-2.9432,0,1,0,1,0,1,1,1
13529,1,test,0,-2.4764,0,1,0,1,0,0,0,0
13529,2,test,0,-12.57,0,1,0,1,0,0,0,0
13529,3,test,0,-2.407,0,1,0,1,0,0,0,0
13529,4,test,0,-2.5602,0,1,0,1,0,0,0,0
13529,5,test,1,-13.6658,1,1,0,0,1,1,1,1
13529,6,test,0,-2.5698,0,1,0,0,0,0,0,0
13530,0,test,0,-0.2402,0,1,0,0,1,1,0,0
13530,1,test,1,-0.3298,1,1,0,1,1,1,1,1
13530,2,test,0,-2.825,0,1,0,0,0,0,0,0
13530,3,test,0,-1.3308,0,1,0,0,0,0,0,0
13531,0,test,1,-0.5716,1,1,0,0,1,1,1,1
13531,1,test,0,-0.8151999999999999,0,1,0,1,0,0,1,0
13532,0,test,0,-2.5588,0,1,0,1,1,1,0,1
13532,1,test,1,-8.2224,1,1,0,0,0,1,0,0
13532,2,test,0,-2.6134,0,1,0,1,1,1,0,1
13532,3,test,0,-10.8694,0,1,0,1,0,0,0,0
13532,4,test,0,-5.384399999999999,0,1,0,0,1,0,0,0
13532,5,test,1,-1.2522000000000002,1,1,0,1,0,1,1,1
13532,6,test,1,-0.4232,1,1,0,1,1,1,1,1
13532,7,test,1,-19.8814,1,1,0,0,1,0,1,1
13532,8,test,1,-2.3904,1,1,0,1,1,1,1,1
13533,0,test,1,-36.775,1,1,0,0,0,0,0,0
13533,1,test,0,-37.3126,0,1,0,0,0,1,1,1
13533,2,test,1,-3.8984,1,1,0,0,1,1,1,1
13533,3,test,0,-0.5630000000000001,0,1,0,1,1,1,1,0
13533,4,test,0,-1.7278000000000002,0,1,0,1,1,1,0,0
13533,5,test,1,-47.3134,1,1,0,0,0,1,1,1
13533,6,test,0,-2.52,0,1,0,1,1,0,0,0
13533,7,test,0,-0.5676,0,1,0,1,1,1,1,1
13534,0,test,0,-2.637,0,1,0,1,0,0,0,0
13534,1,test,0,-2.5468,0,1,0,1,1,1,0,0
13534,2,test,1,-2.8812,1,1,0,0,0,1,1,0
13534,3,test,1,-10.3888,1,1,0,0,0,0,0,0
13534,4,test,0,-3.0330000000000004,0,1,0,1,0,0,0,0
13534,5,test,0,-2.8026,0,1,0,1,0,0,0,0
13535,0,test,1,-24.3072,1,1,0,0,0,0,0,0
13535,1,test,1,-0.7512,1,1,0,1,1,1,1,1
13535,2,test,0,-1.661,0,1,0,0,0,0,0,0
13536,0,test,1,-2.53,1,1,0,1,1,1,1,1
13536,1,test,1,-6.1054,1,1,0,0,1,1,1,1
13536,2,test,0,-2.1232,0,1,0,0,0,1,0,0
13536,3,test,1,-3.4702,1,1,0,0,1,1,1,1
13536,4,test,0,-2.9264,0,1,0,1,0,0,0,0
13536,5,test,1,-0.7332000000000001,1,1,0,1,1,1,1,1
13537,0,test,0,-0.5048,0,1,0,0,1,1,1,1
13537,1,test,1,-1.0332,1,1,0,1,1,1,1,1
13537,2,test,0,-6.473599999999999,0,1,0,0,0,0,1,0
13537,3,test,0,-0.307,0,1,0,1,0,0,1,1
13537,4,test,1,-2.5354,1,1,0,1,1,1,1,1
13537,5,test,0,-0.7092,0,1,0,1,1,1,1,1
13537,6,test,1,-7.948,1,1,0,0,1,0,1,0
13538,0,test,1,-2.4394,1,1,0,1,1,1,1,1
13538,1,test,0,-2.5226,0,1,0,1,1,0,1,1
13538,2,test,0,-2.7022,0,1,0,0,0,0,0,0
13538,3,test,0,-0.4836,0,1,0,0,1,0,1,0
13538,4,test,1,-29.9452,1,1,0,0,0,0,0,0
13538,5,test,1,-10.0522,1,1,0,1,1,1,1,1
13538,6,test,0,-0.8046,0,1,0,1,1,0,0,0
13538,7,test,1,-2.4210000000000003,1,1,0,0,1,1,1,1
13539,0,test,0,-0.8776,0,1,0,1,0,0,1,0
13539,1,test,0,-2.616,0,1,0,1,0,0,0,0
13539,2,test,1,-2.6748000000000003,1,1,0,1,1,0,1,1
13539,3,test,1,-2.8466,1,1,0,1,1,0,0,0
13539,4,test,1,-13.912,1,1,0,0,0,0,0,0
13539,5,test,1,-15.375,1,1,0,1,0,0,0,1
13540,0,test,1,-0.4748,1,1,0,1,1,1,1,1
13540,1,test,1,-0.4394,1,1,0,1,1,1,1,1
13540,2,test,0,-0.9972,0,1,0,1,0,0,0,0
13540,3,test,0,-2.7488,0,1,0,1,1,0,0,0
13540,4,test,0,-0.7342,0,1,0,1,0,0,0,0
13541,0,test,1,-2.3184,1,1,0,1,1,1,1,1
13541,1,test,1,-2.9676,1,1,0,1,1,1,1,1
13541,2,test,0,-10.7958,0,1,0,1,1,0,0,0
13541,3,test,1,-1.144,1,1,0,1,1,1,1,1
13541,4,test,0,-19.3714,0,1,0,0,0,0,0,0
13541,5,test,1,-2.881,1,1,0,0,1,1,1,1
13541,6,test,1,-3.0183999999999997,1,1,0,1,1,1,1,1
13542,0,test,1,-2.7466,1,1,0,1,1,1,1,1
13542,1,test,0,-10.995,0,1,0,1,0,0,0,0
13542,2,test,0,-1.2922000000000002,0,1,0,1,1,0,0,0
13542,3,test,1,-0.775,1,1,0,1,0,0,0,0
13542,4,test,0,-3.3532,0,1,0,0,0,0,0,0
13543,0,test,1,-13.055,1,1,0,1,1,1,1,1
13543,1,test,1,-2.9688,1,1,0,1,1,1,1,1
13543,2,test,0,-11.1768,0,1,0,1,0,0,0,1
13543,3,test,0,-2.678,0,1,0,1,0,0,0,0
13543,4,test,0,-1.1662,0,1,0,0,0,0,0,0
13544,0,test,1,-1.0976,1,1,0,0,0,0,0,0
13544,1,test,0,-0.5357999999999999,0,1,0,1,0,0,0,0
13544,2,test,1,-0.8362,1,1,0,0,0,1,1,1
13545,0,test,1,-23.0408,1,1,0,0,1,1,1,1
13545,1,test,0,-0.2238,0,1,0,1,0,0,0,1
13545,2,test,1,-2.4772,1,1,0,1,0,1,1,1
13545,3,test,0,-2.802,0,1,0,1,0,0,0,0
13545,4,test,1,-11.3542,1,1,0,0,1,1,1,1
13545,5,test,0,-39.8912,0,1,0,0,0,0,0,0
13546,0,test,0,-0.8024,0,1,0,1,1,0,1,0
13546,1,test,0,-0.9984,0,1,0,0,0,0,0,0
13546,2,test,0,-1.0136,0,1,0,1,0,1,0,0
13546,3,test,1,-12.6196,1,1,0,1,1,1,1,1
13546,4,test,0,-3.1050000000000004,0,1,0,0,0,0,1,0
13546,5,test,1,-2.112,1,1,0,0,0,0,0,0
13546,6,test,0,-1.368,0,1,0,1,0,1,1,0
13547,0,test,0,-0.301,0,1,0,1,0,1,0,0
13547,1,test,1,-2.6950000000000003,1,1,0,0,0,0,0,0
13547,2,test,1,-0.5866,1,1,0,1,1,0,1,0
13547,3,test,1,-2.9456,1,1,0,1,1,1,1,1
13547,4,test,1,-0.1982,1,1,0,1,1,0,1,1
13547,5,test,1,-2.8144,1,1,0,0,1,1,1,1
13547,6,test,1,-1.111,1,1,0,0,0,0,0,0
13547,7,test,1,-2.5596,1,1,0,1,1,1,1,0
13548,0,test,0,-13.1254,0,1,0,0,0,0,0,0
13548,1,test,1,-2.536,1,1,0,1,1,1,1,1
13548,2,test,0,-19.2946,0,1,0,0,0,0,0,0
13548,3,test,0,-2.5484,0,1,0,0,0,0,0,0
13548,4,test,0,-0.4912,0,1,0,1,0,0,0,0
13548,5,test,1,-0.7240000000000001,1,1,0,1,1,1,1,1
13548,6,test,1,-2.3704,1,1,0,1,0,0,0,0
13548,7,test,1,-0.497,1,1,0,0,1,1,1,1
13548,8,test,0,-0.3536,0,1,0,1,0,1,1,1
13548,9,test,1,-0.5608,1,1,0,1,0,0,1,0
13548,10,test,0,-0.7562000000000001,0,1,0,0,0,0,0,0
13548,11,test,1,-12.9064,1,1,0,1,1,1,1,1
13548,12,test,0,-2.865,0,1,0,1,0,0,0,0
13549,0,test,1,-2.7238,1,1,0,1,1,1,1,1
13549,1,test,1,-1.191,1,1,0,0,1,0,1,0
13549,2,test,0,-3.262,0,1,0,1,0,0,0,0
13549,3,test,0,-0.6954,0,1,0,1,0,1,1,0
13549,4,test,0,-2.889,0,1,0,1,0,0,0,0
13549,5,test,1,-0.7674000000000001,1,1,0,1,0,1,1,1
13549,6,test,1,-0.5082,1,1,0,1,1,1,1,1
13549,7,test,0,-31.7164,0,1,0,0,1,0,0,0
13549,8,test,0,-32.5768,0,1,0,0,0,0,0,0
13549,9,test,0,-5.015,0,1,0,0,1,1,0,0
13550,0,test,1,-13.1184,1,1,0,0,1,1,1,1
13550,1,test,0,-2.8766,0,1,0,0,0,0,0,0
13550,2,test,0,-20.3566,0,1,0,0,1,0,0,0
13550,3,test,1,-7.246,1,1,0,0,0,0,0,0
13550,4,test,0,-11.2758,0,1,0,1,0,0,0,0
13550,5,test,0,-2.3174,0,1,0,0,0,0,0,0
13550,6,test,0,-12.9672,0,1,0,0,0,0,0,0
13550,7,test,1,-17.9098,1,1,0,0,0,0,0,0
13550,8,test,1,-1.0146000000000002,1,1,0,0,0,0,0,0
13550,9,test,0,-13.0898,0,1,0,0,0,0,0,0
13551,0,test,1,-2.9570000000000003,1,1,0,0,1,1,1,1
13551,1,test,1,-0.9532,1,1,0,1,1,1,1,1
13551,2,test,1,-2.98,1,1,0,1,1,1,1,1
13552,0,test,1,-3.623,1,1,0,0,1,0,0,0
13552,1,test,1,-11.503,1,1,0,0,1,1,1,1
13552,2,test,1,-6.352600000000001,1,1,0,0,1,0,0,0
13552,3,test,0,-2.1772,0,1,0,0,1,0,0,0
13552,4,test,0,-11.264600000000002,0,1,0,0,0,0,0,0
13552,5,test,1,-2.3196,1,1,0,0,1,0,0,0
13552,6,test,1,-2.481,1,1,0,0,1,1,1,1
13553,0,test,1,-2.4104,1,1,0,0,1,1,1,1
13553,1,test,1,-0.3476,1,1,0,1,1,1,0,0
13553,2,test,0,-2.7242,0,1,0,0,0,0,0,0
13553,3,test,1,-0.6342,1,1,0,0,1,1,1,1
13554,0,test,0,-0.5874,0,1,0,1,0,1,1,1
13554,1,test,0,-12.927,0,1,0,1,0,0,0,0
13554,2,test,1,-3.106,1,1,0,1,1,1,1,1
13554,3,test,0,-2.5464,0,1,0,1,1,1,1,1
13554,4,test,0,-1.0406000000000002,0,1,0,1,0,0,0,0
13554,5,test,1,-0.533,1,1,0,1,1,1,1,1
13554,6,test,0,-3.2976,0,1,0,1,0,0,0,0
13554,7,test,0,-0.5054000000000001,0,1,0,1,0,1,1,0
13554,8,test,1,-0.4204,1,1,0,0,1,0,0,0
13554,9,test,0,-10.1182,0,1,0,1,0,0,0,0
13554,10,test,1,-10.2732,1,1,0,1,1,1,1,1
13554,11,test,0,-2.85,0,1,0,1,0,0,0,0
13554,12,test,1,-0.1794,1,1,0,1,1,1,1,1
13555,0,test,1,-0.9418,1,1,0,1,1,1,1,1
13555,1,test,0,-17.733199999999997,0,1,0,0,0,0,0,0
13555,2,test,0,-3.005,0,1,0,0,0,1,1,1
13555,3,test,0,-0.7592,0,1,0,0,0,0,0,0
13555,4,test,1,-0.7166000000000001,1,1,0,1,1,1,1,1
13555,5,test,1,-2.6386000000000003,1,1,0,0,1,0,0,0
13555,6,test,1,-0.5226000000000001,1,1,0,1,1,1,1,1
13556,0,test,0,-0.8846,0,1,0,1,1,0,0,0
13556,1,test,1,-9.0564,1,1,0,0,0,0,0,0
13557,0,test,1,-0.4046,1,1,0,1,1,1,1,1
13557,1,test,0,-2.6710000000000003,0,1,0,1,0,0,0,0
13557,2,test,0,-2.4016,0,1,0,1,1,1,1,0
13557,3,test,0,-0.4576,0,1,0,0,0,0,0,0
13557,4,test,1,-0.7668,1,1,0,1,1,1,1,1
13557,5,test,1,-0.8278000000000001,1,1,0,1,1,1,1,1
13557,6,test,1,-0.5928,1,1,0,1,1,1,1,1
13557,7,test,0,-2.681,0,1,0,0,1,1,1,1
13558,0,test,1,-2.9402,1,1,0,1,1,1,1,1
13558,1,test,0,-31.727,0,1,0,0,0,0,0,0
13558,2,test,0,-1.2144,0,1,0,1,1,1,1,1
13558,3,test,0,-1.1896000000000002,0,1,0,1,0,0,1,0
13558,4,test,1,-2.9104,1,1,0,1,1,0,1,1
13558,5,test,1,-0.702,1,1,0,0,1,1,1,1
13558,6,test,1,-10.5836,1,1,0,1,1,1,1,0
13559,0,test,1,-16.1108,1,1,0,0,0,0,0,0
13560,0,test,0,-0.9968,0,1,0,1,0,0,1,0
13560,1,test,1,-12.9888,1,1,0,0,1,1,1,1
13560,2,test,1,-2.5174000000000003,1,1,0,0,0,0,1,0
13560,3,test,1,-10.19,1,1,0,0,0,1,1,1
13560,4,test,0,-0.6448,0,1,0,1,0,0,0,0
13560,5,test,0,-21.0312,0,1,0,0,0,0,0,0
13560,6,test,0,-2.6338,0,1,0,1,0,1,1,1
13560,7,test,1,-2.114,1,1,0,1,1,1,1,1
13560,8,test,1,-0.2086,1,1,0,1,1,1,1,1
13561,0,test,0,-0.0824,0,1,0,0,1,1,0,0
13561,1,test,1,-0.1328,1,1,0,1,1,1,1,1
13561,2,test,1,-0.6816,1,1,0,1,1,1,1,1
13561,3,test,1,-3.1066000000000003,1,1,0,0,0,0,1,0
13561,4,test,1,-2.5226,1,1,0,1,1,1,1,1
13562,0,test,0,-3.1142000000000003,0,1,0,1,0,0,0,0
13562,1,test,0,-12.6884,0,1,0,1,0,0,0,0
13562,2,test,1,-0.6434000000000001,1,1,0,1,1,1,1,1
13562,3,test,1,-12.1174,1,1,0,0,0,0,0,0
13562,4,test,1,-3.0268,1,1,0,0,1,1,1,1
13562,5,test,1,-4.7462,1,1,0,0,1,1,1,1
13562,6,test,0,-10.9708,0,1,0,1,0,0,0,0
13563,0,test,1,-0.9252,1,1,0,1,1,1,1,0
13563,1,test,0,-11.9536,0,1,0,0,1,0,0,1
13563,2,test,1,-2.2172,1,1,0,1,1,1,1,1
13564,0,test,0,-0.9084,0,1,0,1,1,1,1,1
13564,1,test,1,-52.6228,1,1,0,0,1,1,1,0
13564,2,test,0,-13.0196,0,1,0,1,1,0,0,0
13564,3,test,1,-0.6338,1,1,0,1,1,1,1,1
13564,4,test,0,-13.4542,0,1,0,0,0,0,0,0
13565,0,test,0,-7.995,0,1,0,0,0,1,1,1
13565,1,test,0,-2.8384,0,1,0,0,0,0,0,0
13565,2,test,0,-21.9892,0,1,0,0,0,0,0,0
13565,3,test,0,-3.0074,0,1,0,1,1,1,0,1
13565,4,test,1,-1.4642,1,1,0,1,1,1,1,1
13565,5,test,0,-0.9262,0,1,0,1,0,1,1,1
13565,6,test,0,-2.6112,0,1,0,1,0,1,1,1
13565,7,test,0,-11.0198,0,1,0,1,1,1,1,1
13566,0,test,0,-21.031599999999997,0,1,0,0,0,0,0,0
13566,1,test,1,-10.9664,1,1,0,1,1,0,0,0
13566,2,test,0,-2.2542,0,1,0,1,0,0,0,0
13566,3,test,1,-0.4216,1,1,0,1,1,1,1,1
13566,4,test,0,-10.959,0,1,0,0,0,1,1,0
13566,5,test,0,-2.563,0,1,0,1,0,0,1,0
13567,0,test,0,-2.5178000000000003,0,1,0,0,0,0,0,0
13567,1,test,0,-2.5404,0,1,0,1,0,0,0,0
13567,2,test,1,-2.4786,1,1,0,1,1,1,1,1
13568,0,test,1,-2.239,1,1,0,0,0,0,0,0
13568,1,test,1,-3.0742000000000003,1,1,0,1,0,0,1,0
13568,2,test,1,-0.2842,1,1,0,1,1,0,1,0
13568,3,test,0,-3.0214,0,1,0,1,0,0,0,0
13568,4,test,1,-2.5922,1,1,0,1,0,0,0,1
13569,0,test,0,-0.8072,0,1,0,0,0,1,1,1
13569,1,test,0,-12.2702,0,1,0,1,1,0,0,0
13569,2,test,1,-2.3018,1,1,0,0,1,1,0,1
13569,3,test,0,-1.7332,0,1,0,1,0,0,0,0
13570,0,test,0,-0.7718,0,1,0,1,1,1,1,1
13570,1,test,0,-3.4412000000000003,0,1,0,1,1,1,1,1
13570,2,test,1,-2.6586,1,1,0,1,1,1,1,1
13570,3,test,0,-0.5044,0,1,0,1,1,1,1,1
13570,4,test,1,-3.0964,1,1,0,1,1,0,1,1
13570,5,test,0,-1.9162,0,1,0,0,0,1,1,1
13571,0,test,0,-3.0886,0,1,0,1,1,0,1,0
13571,1,test,0,-0.862,0,1,0,0,0,0,0,0
13572,0,test,1,-0.7684000000000001,1,1,0,1,1,1,1,1
13572,1,test,1,-6.099,1,1,0,0,0,0,1,1
13572,2,test,1,-0.5682,1,1,0,0,1,1,1,1
13572,3,test,0,-1.5932000000000002,0,1,0,1,0,0,0,0
13573,0,test,1,-3.0336,1,1,0,1,1,1,1,1
13573,1,test,1,-2.8828,1,1,0,1,1,1,1,1
13573,2,test,1,-2.2498,1,1,0,1,1,1,1,1
13573,3,test,0,-0.6774,0,1,0,1,0,0,0,0
13573,4,test,0,-0.3492,0,1,0,0,0,0,0,0
13573,5,test,1,-2.415,1,1,0,1,1,1,1,1
13573,6,test,1,-12.1992,1,1,0,0,1,0,0,0
13573,7,test,0,-2.5724,0,1,0,1,1,1,1,1
13574,0,test,1,-2.1222,1,1,0,0,1,1,1,1
13574,1,test,1,-0.478,1,1,0,0,1,1,1,1
13574,2,test,0,-1.0234,0,1,0,1,0,1,1,0
13574,3,test,0,-0.3306,0,1,0,1,1,0,0,0
13574,4,test,0,-15.7918,0,1,0,0,0,0,0,0
13575,0,test,1,-23.0532,1,1,0,0,0,0,0,0
13575,1,test,1,-2.8608,1,1,0,1,0,1,1,1
13575,2,test,0,-2.8228,0,1,0,0,0,0,0,0
13575,3,test,1,-0.4921999999999999,1,1,0,0,1,1,1,1
13575,4,test,0,-0.9414,0,1,0,1,1,1,1,0
13575,5,test,1,-2.8582,1,1,0,0,0,0,0,0
13575,6,test,1,-2.3714,1,1,0,0,1,1,1,1
13575,7,test,0,-2.5202,0,1,0,1,0,0,0,0
13576,0,test,0,-0.8486000000000001,0,1,0,1,1,0,0,0
13576,1,test,1,-2.4562,1,1,0,1,1,1,1,1
13576,2,test,1,-0.75,1,1,0,1,0,0,0,1
13576,3,test,1,-3.3853999999999997,1,1,0,1,1,0,0,0
13576,4,test,0,-2.6786,0,1,0,1,0,0,0,0
13576,5,test,1,-4.6102,1,1,0,0,1,0,0,0
13577,0,test,1,-19.7732,1,1,0,0,1,0,0,0
13577,1,test,0,-0.1652,0,1,0,1,1,0,0,0
13577,2,test,1,-2.659,1,1,0,1,0,0,0,0
13577,3,test,1,-19.0158,1,1,0,0,0,0,0,0
13577,4,test,0,-9.1136,0,1,0,0,0,0,0,0
13577,5,test,1,-0.3738,1,1,0,1,1,1,1,1
13577,6,test,1,-1.1210000000000002,1,1,0,0,0,0,0,0
13578,0,test,1,-0.5774,1,1,0,1,1,1,1,1
13578,1,test,0,-2.9834,0,1,0,0,0,0,0,0
13578,2,test,0,-0.7344,0,1,0,1,1,1,1,1
13578,3,test,0,-2.0978,0,1,0,1,0,0,0,0
13579,0,test,1,-10.037,1,1,0,0,0,1,1,1
13579,1,test,0,-10.7362,0,1,0,0,0,1,1,1
13579,2,test,1,-2.4696,1,1,0,1,1,1,1,1
13579,3,test,1,-0.536,1,1,0,1,1,1,1,1
13580,0,test,0,-2.7856,0,1,0,1,0,1,0,0
13580,1,test,1,-30.628,1,1,0,0,0,0,0,0
13580,2,test,1,-0.6848000000000001,1,1,0,1,1,1,1,1
13580,3,test,1,-14.6284,1,1,0,0,0,0,0,0
13580,4,test,0,-6.342,0,1,0,0,0,0,0,0
13580,5,test,0,-11.04,0,1,0,1,0,1,0,0
13580,6,test,1,-0.4064,1,1,0,1,1,1,1,1
13580,7,test,1,-0.096,1,1,0,0,1,1,1,1
13580,8,test,0,-2.0856,0,1,0,1,0,0,0,0
13581,0,test,1,-19.693,1,1,0,0,0,0,0,0
13581,1,test,0,-0.776,0,1,0,0,1,0,0,0
13581,2,test,0,-0.5676,0,1,0,1,0,0,0,0
13581,3,test,0,-2.3822,0,1,0,0,1,0,0,0
13581,4,test,1,-0.2138,1,1,0,1,1,1,1,1
13582,0,test,0,-2.7644,0,1,0,0,1,0,0,0
13582,1,test,0,-2.1796,0,1,0,1,0,1,0,0
13582,2,test,1,-2.773,1,1,0,1,1,1,1,1
13583,0,test,0,-0.358,0,1,0,1,0,0,0,0
13583,1,test,1,-20.5138,1,1,0,0,0,0,0,1
13583,2,test,0,-5.4190000000000005,0,1,0,0,0,1,1,1
13583,3,test,1,-0.9688,1,1,0,1,1,1,1,1
13584,0,test,0,-2.5302,0,1,0,0,0,0,0,0
13584,1,test,0,-3.7476,0,1,0,1,0,1,1,1
13584,2,test,1,-2.4478,1,1,0,1,1,1,1,1
13584,3,test,0,-3.0626,0,1,0,0,0,1,1,1
13584,4,test,0,-3.9172,0,1,0,0,0,0,0,0
13584,5,test,0,-12.4954,0,1,0,1,1,1,1,0
